,num_topics,scenario_r2,scenario_aic,scenario_bic,4,5,6
643,3,0.010657882938630125,688988.5271642993,689029.8840326525,124,046,142
644,3,0.01896330946676772,687062.339163282,687103.6960316352,133,001,175
645,3,0.003491873640508958,690637.51194017,690678.8688085232,191,125,032
646,3,0.010283991513229118,689074.8589748344,689116.2158431876,199,110,083
647,3,0.006846678545460949,689867.0123998164,689908.3692681696,084,142,085
648,3,0.021675412736791855,686429.8168263155,686471.1736946687,163,175,062
649,3,0.01570807826986953,687819.2259913428,687860.582859696,092,022,065
650,3,0.015460171004901047,687876.7652868163,687918.1221551695,085,022,069
651,3,0.0017049599992811082,691046.8550829712,691088.2119513244,113,007,045
652,3,0.014470413850676156,688106.3436977665,688147.7005661197,085,118,024
653,3,0.012881564399446654,688474.4024326901,688515.7593010433,005,050,070
654,3,0.0066614189007043745,689909.6289133611,689950.9857817143,104,080,002
655,3,0.01212287126191225,688649.9456043311,688691.3024726843,064,151,000
656,3,0.010127865934855151,689110.898835683,689152.2557040362,071,057,181
657,3,0.0002660509042990977,691375.9457271807,691417.3025955339,048,039,004
658,3,0.019195700371356206,687008.2090155608,687049.565883914,014,101,077
659,3,0.0013442934120034833,691129.3870982426,691170.7439665959,084,165,020
660,3,0.028727154278490596,684776.9524330292,684818.3093013824,092,005,123
661,3,0.004758807226127315,690346.8399939532,690388.1968623064,071,058,158
662,3,0.006816299942335791,689874.0011376825,689915.3580060357,018,064,106
663,3,0.011429581164476232,688810.238254671,688851.5951230242,071,097,137
664,3,0.03942118595782207,682247.328187522,682288.6850558752,157,175,013
665,3,0.007105516065948336,689807.4569617573,689848.8138301105,131,144,031
666,3,0.014015412435358532,688211.8058766419,688253.1627449951,042,024,199
667,3,0.012919829935193472,688465.545143074,688506.9020114272,185,091,072
668,3,0.006828694679422043,689871.1496970226,689912.5065653758,177,064,026
669,3,0.009955700442942583,689150.6347432393,689191.9916115925,185,186,031
670,3,0.015268384738807761,687921.2689551169,687962.6258234701,088,012,096
671,3,0.010405844480760651,689046.7266162764,689088.0834846296,004,058,079
672,3,0.009345491966159414,689291.4156305479,689332.7724989011,008,191,050
673,3,0.011911980807726041,688698.716589869,688740.0734582222,035,081,001
674,3,0.00948402859578179,689259.4615255115,689300.8183938647,185,175,096
675,3,0.019800667871075484,686867.235494263,686908.5923626162,031,188,033
676,3,0.035936652918856504,683074.6585332036,683116.0154015569,073,123,192
677,3,0.014201999105899143,688168.5639060291,688209.9207743823,143,011,189
678,3,0.005322161657293489,690217.4709976048,690258.827865958,159,012,010
679,3,0.002108773934349828,690954.4141899011,690995.7710582543,015,019,184
680,3,0.01089470921185598,688933.8269206345,688975.1837889877,032,104,078
681,3,0.039317249711955604,682272.0490956258,682313.405963979,120,098,143
682,3,0.015881621816374425,687778.9378966908,687820.294765044,097,084,028
683,3,0.04444146990950748,681050.0735478557,681091.4304162089,087,053,155
684,3,0.0077803836176645325,689652.1049155099,689693.4617838631,191,077,104
685,3,0.0034357324553895285,690650.3838322721,690691.7407006253,165,194,068
686,3,0.02359681859718754,685980.6405025045,686021.9973708577,089,035,115
687,3,0.00966836747477784,689216.9359923733,689258.2928607265,166,147,106
688,3,0.014319587217312746,688141.3083354831,688182.6652038363,152,009,071
689,3,0.004665840427630075,690368.1818969476,690409.5387653008,072,059,107
690,3,0.012333750517183883,688601.166796843,688642.5236651963,094,079,042
691,3,0.021360903610273874,686503.2571154464,686544.6139837996,103,033,158
692,3,0.02854392019655405,684820.0524994534,684861.4093678066,167,074,095
693,3,0.021875603922816178,686383.0583538939,686424.4152222471,190,044,137
694,3,0.019852172704833082,686855.2294790247,686896.5863473779,168,085,044
695,3,0.007698883006932666,689670.8716673399,689712.2285356931,003,142,193
696,3,0.02705642968667088,685169.6373807827,685210.994249136,146,150,198
697,3,0.003965685238705441,690528.8488620874,690570.2057304406,040,127,026
698,3,0.01262056376513676,688534.8068617119,688576.1637300651,129,031,188
699,3,0.006885876806361102,689857.9943430885,689899.3512114417,174,069,142
700,3,0.02847466181546543,684836.3412426666,684877.6981110198,127,088,025
701,3,0.04803191509757443,680189.947507921,680231.3043762742,020,155,115
702,3,0.02329251787102382,686051.8372295275,686093.1940978807,167,113,115
703,3,0.004193139334086604,690476.6665948041,690518.0234631574,077,170,159
704,3,0.016729310036250777,687582.0451085145,687623.4019768677,024,057,085
705,3,0.012976363043550543,688452.4588462396,688493.8157145928,151,132,138
706,3,0.010160242610905645,689103.4255057438,689144.782374097,081,053,128
707,3,0.011330855006243867,688833.055164916,688874.4120332692,183,197,098
708,3,0.01995927237903028,686830.2620290082,686871.6188973614,192,098,134
709,3,0.030041799048666773,684467.48486351,684508.8417318632,192,189,123
710,3,0.0010096999198357937,691205.9261099902,691247.2829783434,071,099,026
711,3,0.013178312946586002,688405.7053146481,688447.0621830013,120,081,026
712,3,0.012349331240696926,688597.562382364,688638.9192507172,054,089,076
713,3,0.00565089808811392,690141.945940516,690183.3028088692,071,012,002
714,3,0.012035985520165271,688670.0402511223,688711.3971194755,196,098,171
715,3,0.003575862653114048,690618.2538229446,690659.6106912978,016,063,130
716,3,0.00966830607179714,689216.9501588771,689258.3070272303,097,167,196
717,3,0.004821482116118658,690332.450921319,690373.8077896722,110,131,045
718,3,0.020475502911478816,686709.8782806268,686751.23514898,146,177,087
719,3,0.025135559510712224,685620.283769191,685661.6406375442,034,062,014
720,3,0.0036190244990351728,690608.3564697317,690649.7133380849,023,152,192
721,3,0.012803013623385984,688492.5834353571,688533.9403037103,007,032,029
722,3,0.004136582183445481,690489.6429871249,690530.9998554781,103,190,165
723,3,0.007149579642052539,689797.3169099923,689838.6737783455,156,131,078
724,3,0.017201053150737167,687472.3996696371,687513.7565379903,165,150,160
725,3,0.012369957168492318,688592.79073261,688634.1476009632,168,098,103
726,3,0.001295864075101072,691140.4670047774,691181.8238731306,127,197,081
727,3,0.006796193470254841,689878.6266068271,689919.9834751803,050,099,023
728,3,0.02444268807282657,685782.6172247173,685823.9740930705,119,194,195
729,3,0.005587381379623779,690156.5404371427,690197.8973054959,063,148,114
730,3,0.03945578384190185,682239.0985965747,682280.455464928,068,160,157
731,3,0.0018757912194807824,691007.7530458575,691049.1099142107,103,072,178
732,3,0.0022964360224421165,690911.4419420138,690952.798810367,153,121,006
733,3,0.003599587060683751,690612.8136813984,690654.1705497516,172,194,177
734,3,0.002536424872908394,690856.4757472415,690897.8326155947,032,138,122
735,3,0.007755626555302708,689657.8057676381,689699.1626359913,144,111,084
736,3,0.001446501513822307,691106.0016525027,691147.3585208559,013,113,071
737,3,0.028139097101050226,684915.2456125598,684956.602480913,009,029,124
738,3,0.003877995287771663,690548.963411208,690590.3202795612,086,006,060
739,3,0.007292495572641999,689764.4255395441,689805.7824078973,065,124,046
740,3,0.024248251053936243,685828.1513273616,685869.5081957148,044,068,017
741,3,0.0033778398134379772,690663.6565340431,690705.0134023963,193,103,036
742,3,0.004325496726377942,690446.2958219163,690487.6526902695,099,081,142
743,3,0.007648950267225563,689682.3686765997,689723.7255449529,149,105,197
744,3,0.02362676622512394,685973.6325073022,686014.9893756554,168,044,098
745,3,0.0033555658849588887,690668.7629397949,690710.1198081481,170,127,000
746,3,0.00844286233478131,689499.5019272545,689540.8587956077,127,006,151
747,3,0.006554402621230526,689934.2429614009,689975.5998297541,117,194,103
748,3,0.024219773368504116,685834.8195931984,685876.1764615516,069,025,048
749,3,0.005192892669639959,690247.1628695759,690288.5197379291,012,058,182
750,3,0.0035200878496853827,690631.0427923064,690672.3996606596,118,056,184
751,3,0.016479636347036974,687640.0545180385,687681.4113863917,136,143,188
752,3,0.004879996026717959,690319.0163197326,690360.3731880859,184,140,012
753,3,0.017504045663700563,687401.9485237598,687443.305392113,161,002,044
754,3,0.010641610979834182,688992.2850508015,689033.6419191547,138,014,134
755,3,0.0002889556095320156,691370.7109387439,691412.0678070971,071,125,014
756,3,0.0013502303159929063,691128.0287866071,691169.3856549603,035,156,178
757,3,0.015178044904999743,687942.229152974,687983.5860213272,130,009,172
758,3,0.004505033330037489,690405.0928378965,690446.4497062498,031,121,010
759,3,0.008341715921479587,689522.807752448,689564.1646208012,053,046,156
760,3,0.025784120138672262,685468.2273537829,685509.5842221361,034,107,062
761,3,0.00572412867159755,690125.1182896127,690166.4751579659,068,088,106
762,3,0.006820538762564388,689873.0259903567,689914.3828587099,070,167,137
763,3,0.007545999292757788,689706.0713042356,689747.4281725888,060,182,067
764,3,0.015701485152003647,687820.7564420872,687862.1133104404,151,163,127
765,3,0.016147964478533616,687717.0926876104,687758.4495559636,053,097,121
766,3,0.008574106114295987,689469.2576215377,689510.6144898909,076,142,177
767,3,0.010602269698253175,689001.3703685453,689042.7272368985,127,185,097
768,3,0.01645539239050442,687645.6865962888,687687.043464642,009,035,078
769,3,0.017419416589230297,687421.628474604,687462.9853429572,044,087,006
770,3,0.00793847660542557,689615.6972115058,689657.054079859,027,010,189
771,3,0.018485403891169372,687173.6160532476,687214.9729216008,083,017,096
772,3,0.013185974840371206,688403.9313170791,688445.2881854323,098,037,043
773,3,0.007396440065045917,689740.5002717047,689781.857140058,028,047,184
774,3,0.022261320257166206,686292.9399530167,686334.2968213699,066,110,054
775,3,0.023643690313422838,685969.6720341484,686011.0289025016,095,144,137
776,3,0.01775738102117308,687343.0268701734,687384.3837385266,079,049,105
777,3,0.01677216994103159,687572.085518384,687613.4423867372,017,026,053
778,3,0.0024026843859877856,690887.1088250196,690928.4656933728,113,084,002
779,3,0.025788415799647968,685467.2198895332,685508.5767578864,191,152,123
780,3,0.004138888351927217,690489.113877516,690530.4707458692,041,127,185
781,3,0.044040595651892334,681145.9062394516,681187.2631078048,173,042,186
782,3,0.016515052320598134,687631.8268352344,687673.1837035876,133,141,171
783,3,0.004568590876858902,690390.5048358974,690431.8617042506,160,047,114
784,3,0.007542408429061953,689706.8979922482,689748.2548606014,012,002,176
785,3,0.02235718029194078,686270.5377891943,686311.8946575475,150,036,187
786,3,0.006837950984343366,689869.0202374202,689910.3771057734,083,121,148
787,3,0.013810425275110672,688259.3027786895,688300.6596470427,116,084,029
788,3,0.014576995263789083,688081.632762406,688122.9896307592,028,140,064
789,3,0.023822422955812605,685927.8419069245,685969.1987752777,015,181,150
790,3,0.0024309282193547554,690880.6399552347,690921.9968235879,108,106,057
791,3,0.0042017921520393076,690474.6812395393,690516.0381078925,107,049,144
792,3,0.020937340203424415,686602.125126461,686643.4819948142,162,198,103
793,3,0.029879896931957473,684505.6192845192,684546.9761528724,046,017,025
794,3,0.03624267006803761,683002.1209598522,683043.4778282054,113,093,172
795,3,0.007926672138217739,689618.4158977678,689659.772766121,104,032,165
796,3,0.006378903940199909,689974.6024172505,690015.9592856037,066,045,004
797,3,0.018278673406883494,687221.7349786089,687263.0918469621,150,013,041
798,3,0.005460400931030729,690185.7144651737,690227.0713335269,176,059,140
799,3,0.033615617413004895,683624.0827966792,683665.4396650324,095,091,131
800,3,0.009471502520130626,689262.3509057227,689303.7077740759,028,042,026
801,3,0.002061085306456878,690965.3329956112,691006.6898639644,196,081,094
802,3,0.012121607908727516,688650.2378011363,688691.5946694895,054,168,048
803,3,0.008236295211092926,689547.0959173766,689588.4527857298,089,199,102
804,3,0.006589208794399504,689926.2377337349,689967.5946020881,122,124,052
805,3,0.0074273359500399705,689733.3883746285,689774.7452429817,113,124,048
806,3,0.01546395854031668,687875.8863085429,687917.2431768961,094,034,000
807,3,0.007914173309540029,689621.2944671267,689662.6513354799,018,005,012
808,3,0.017076284957725174,687501.4041794136,687542.7610477668,020,024,070
809,3,0.002855282788664315,690783.4251998574,690824.7820682107,153,177,194
810,3,0.0069647369304352,689839.8504936248,689881.207361978,183,069,012
811,3,0.002215000531818334,690930.0906334224,690971.4475017756,065,013,069
812,3,0.010601590903411173,689001.5271235326,689042.8839918858,199,035,054
813,3,0.04130082537453439,681799.7996974464,681841.1565657996,018,157,168
814,3,0.047513573899306105,680314.3213422595,680355.6782106127,027,104,157
815,3,0.0081457764497318,689567.9487216097,689609.3055899629,015,061,096
816,3,0.020041286124720448,686811.1408534907,686852.4977218439,046,150,087
817,3,0.021173189327800324,686547.0785913446,686588.4354596979,110,044,050
818,3,0.008163620318843656,689563.8381806414,689605.1950489946,078,043,199
819,3,0.01554153916254064,687857.8813285433,687899.2381968965,009,020,011
820,3,0.017501741090247047,687402.4844600519,687443.8413284051,044,002,065
821,3,0.019392703351960194,686962.3116299696,687003.6684983228,023,049,195
822,3,0.004259772512454796,690461.3774273128,690502.734295666,013,107,185
823,3,0.014037163844918044,688206.7653494445,688248.1222177977,091,028,085
824,3,0.0035941908992296323,690614.0510632813,690655.4079316345,060,016,038
825,3,0.02335815721288037,686036.4815800698,686077.838448423,038,153,123
826,3,0.009792178134563456,689188.3694006258,689229.726268979,023,061,096
827,3,0.026065328615152317,685402.2659662128,685443.622834566,194,055,044
828,3,0.011715294895938921,688744.1932216592,688785.5500900124,019,198,066
829,3,0.018190093209013547,687242.3499492493,687283.7068176025,076,050,136
830,3,0.012704122157243813,688515.4703439773,688556.8272123305,163,109,177
831,3,0.01891829405727663,687072.8229911968,687114.17985955,111,062,168
832,3,0.020275977474353057,686756.4146645027,686797.7715328559,138,067,091
833,3,0.008343597952433779,689522.3741227458,689563.730991099,066,014,058
834,3,0.031811771531508715,684050.169918589,684091.5267869422,072,115,141
835,3,0.02225341908367562,686294.7863323874,686336.1432007406,001,104,136
836,3,0.01835374674630097,687204.2619572607,687245.6188256139,034,060,043
837,3,0.0070325816436632715,689824.2398766167,689865.59674497,191,159,012
838,3,0.0035022854610554655,690635.1246676943,690676.4815360475,068,090,056
839,3,0.02496225542648578,685660.8981522958,685702.255020649,033,002,098
840,3,0.020341740554978505,686741.0774369545,686782.4343053077,006,020,146
841,3,0.04641764752161659,680577.0616766701,680618.4185450233,093,088,064
842,3,0.02283333561297829,686159.2293478823,686200.5862162355,101,050,042
843,3,0.006276978159775015,689998.039030869,690039.3958992222,038,049,066
844,3,0.014912239060654753,688003.8889504841,688045.2458188373,006,143,051
845,3,0.00512858119116355,690261.9331747773,690303.2900431305,111,084,020
846,3,0.0038618043054570173,690552.6771472066,690594.0340155598,138,175,061
847,3,0.0064219627770363275,689964.7008305865,690006.0576989397,020,057,075
848,3,0.010303399385459877,689070.3784851673,689111.7353535205,130,028,010
849,3,0.036453917109092404,682952.034027454,682993.3908958072,173,156,040
850,3,0.015830418756822784,687790.8254140655,687832.1822824187,186,017,031
851,3,0.041274284547072604,681806.1249808124,681847.4818491656,111,157,094
852,3,0.0159078812132033,687772.8411648876,687814.1980332409,184,060,009
853,3,0.011510101581083565,688791.6272429612,688832.9841113144,186,068,075
854,3,0.0014301285425634136,691109.7479865036,691151.1048548569,006,159,171
855,3,0.009430371902289347,689271.8382166603,689313.1950850135,159,054,004
856,3,0.010353040509795575,689058.9179653844,689100.2748337376,156,174,054
857,3,0.016170965602009146,687711.7510031519,687753.1078715051,111,143,038
858,3,0.025180750866057866,685609.6918393305,685651.0487076837,037,095,040
859,3,0.015465148015621377,687875.6102647635,687916.9671331167,041,056,091
860,3,0.011429609675873253,688810.231664984,688851.5885333372,142,138,097
861,3,0.0082486872740698,689544.2410101031,689585.5978784563,116,084,102
862,3,0.009123474320347769,689342.615694657,689383.9725630102,013,143,047
863,3,0.0024790204373951186,690869.624658708,690910.9815270612,153,020,196
864,3,0.005931003171807725,690077.5739150337,690118.9307833869,076,113,160
865,3,0.018494949930206506,687171.393856805,687212.7507251583,127,130,044
866,3,0.03413954226983962,683500.1772506529,683541.5341190061,090,173,167
867,3,0.0332720767609761,683705.29194256,683746.6488109132,134,058,173
868,3,0.006921851780882671,689849.7175309965,689891.0743993497,065,110,158
869,3,0.0017760947342962963,691030.5736670538,691071.930535407,152,118,113
870,3,0.0024251780124614486,690881.9569775563,690923.3138459095,032,106,058
871,3,0.0015307093468988064,691086.7329106128,691128.089778966,049,177,042
872,3,0.012678367071848884,688521.430586044,688562.7874543972,022,113,015
873,3,0.005134977766208526,690260.4641272936,690301.8209956468,018,032,128
874,3,0.005963887058523354,690070.0155530012,690111.3724213544,088,125,188
875,3,0.0009033643628494348,691230.2452391088,691271.602107462,090,045,020
876,3,0.023725905361935973,685950.4315871092,685991.7884554624,024,066,060
877,3,0.0074005638770135995,689739.551027792,689780.9078961452,183,021,069
878,3,0.018680273930251068,687128.2485041043,687169.6053724575,087,015,033
879,3,0.0051949527168492216,690246.68972634,690288.0465946932,063,114,122
880,3,0.007852026652180322,689635.606746978,689676.9636153312,186,004,188
881,3,0.01050772715629189,689023.2021667724,689064.5590351257,124,043,116
882,3,0.03195296993406127,684016.846039659,684058.2029080122,162,079,110
883,3,0.022487681333545506,686240.0366090597,686281.3934774129,045,073,187
884,3,0.0023841928180291516,690891.3439705023,690932.7008388555,138,177,087
885,3,0.006340584519561987,689983.4137915238,690024.770659877,108,156,186
886,3,0.008914941307581081,689390.6955857179,689432.0524540711,187,026,067
887,3,0.048340719570737156,680115.8189527789,680157.1758211321,155,051,083
888,3,0.0024786114590307218,690869.7183355191,690911.0752038723,041,032,080
889,3,0.006545616319387548,689936.2637179792,689977.6205863324,110,039,142
890,3,0.01850180236037602,687169.7986849129,687211.155553266,044,072,185
891,3,0.034030093332875544,683526.0669166942,683567.4237850474,120,109,123
892,3,0.023196601556381813,686074.2740099458,686115.630878299,025,183,082
893,3,0.017199757454809728,687472.7008953339,687514.0577636871,101,081,084
894,3,0.002151066417193759,690944.730450951,690986.0873193042,048,018,045
895,3,0.014313867534715308,688142.6341672946,688183.9910356478,111,082,027
896,3,0.006445657072862487,689959.2520302472,690000.6088986004,043,042,158
897,3,0.005556006136565705,690163.7493124488,690205.106180802,140,117,006
898,3,0.00026934180101934047,691375.1936118869,691416.5504802401,118,089,103
899,3,0.02221097029599406,686304.7056877854,686346.0625561386,034,176,151
900,3,0.0055430312534408,690166.7303962498,690208.087264603,172,130,107
901,3,0.013914919889671085,688235.0919082791,688276.4487766323,117,001,094
902,3,0.0351826382221585,683253.2901592341,683294.6470275873,022,166,146
903,3,0.007380892496723246,689744.0790692992,689785.4359376524,131,113,067
904,3,0.006029778326919422,690054.869691119,690096.2265594722,187,072,131
905,3,0.00859837036240474,689463.6656392446,689505.0225075978,090,078,117
906,3,0.009073225108737315,689354.2022033844,689395.5590717376,109,021,169
907,3,0.015101427527065336,687960.0040282685,688001.3608966217,133,008,050
908,3,0.004918151054464581,690310.2556252405,690351.6124935937,159,147,083
909,3,0.014710490011769606,688050.6781910805,688092.0350594337,010,022,168
910,3,0.0025826581822769867,690845.8851148519,690887.2419832051,020,131,089
911,3,0.02454433640117526,685758.8091667306,685800.1660350838,067,146,020
912,3,0.0014358829500635828,691108.4313154174,691149.7881837706,137,027,046
913,3,0.006871020032160446,689861.4123741788,689902.769242532,070,106,177
914,3,0.01809983208263488,687263.354203613,687304.7110719662,133,021,098
915,3,0.03644664551635812,682953.7583134877,682995.115181841,173,133,002
916,3,0.0002831812018201374,691372.0306702747,691413.387538628,184,049,182
917,3,0.015742462851745076,687811.244182823,687852.6010511762,021,020,053
918,3,0.013039008362459636,688437.9568180091,688479.3136863624,074,102,013
919,3,0.006420359488504279,689965.0695221883,690006.4263905415,168,142,118
920,3,0.005171495005153348,690252.0773398888,690293.434208242,016,171,067
921,3,0.009967583996766782,689147.8922333084,689189.2491016616,067,070,156
922,3,0.025241849818863238,685595.370713077,685636.7275814302,084,060,115
923,3,0.008801504073143174,689416.8457089979,689458.2025773511,064,127,031
924,3,0.02205872469690795,686340.2786205126,686381.6354888658,069,037,146
925,3,0.013037370415162619,688438.3360050338,688479.692873387,016,036,029
926,3,0.002032190123359312,690971.9485934635,691013.3054618167,172,118,007
927,3,0.009414344518045015,689275.5350342339,689316.8919025871,107,068,082
928,3,0.025559321169643323,685520.9434086871,685562.3002770403,195,197,066
929,3,0.001789493555213184,691027.5067966557,691068.8636650089,160,099,069
930,3,0.02919439113259581,684667.0128165899,684708.3696849431,086,162,082
931,3,0.0065927861303562985,689925.41495032,689966.7718186732,104,003,020
932,3,0.004301018202931828,690451.9129766235,690493.2698449767,002,190,049
933,3,0.023743832544673604,685946.2359476632,685987.5928160164,176,073,187
934,3,0.028153334789532414,684911.8983294284,684953.2551977816,115,028,187
935,3,0.013073382620275575,688429.9989854421,688471.3558537953,007,062,169
936,3,0.004586265413962676,690386.4479344613,690427.8048028145,187,063,184
937,3,0.0034718405093739912,690642.1051630167,690683.4620313699,127,132,084
938,3,0.01474958921508196,688041.6111296347,688082.9679979879,142,098,144
939,3,0.015256153528293681,687924.1068921475,687965.4637605007,072,167,034
940,3,0.009557829644807225,689242.437152571,689283.7940209243,187,068,021
941,3,0.016263384609189635,687690.2867414278,687731.643609781,045,181,104
942,3,0.007273059802441195,689768.8988608315,689810.2557291847,064,090,165
943,3,0.004723489038490514,690354.9480408712,690396.3049092244,194,174,188
944,3,0.003481259751169752,690639.9455182801,690681.3023866334,094,068,056
945,3,0.011652626676595945,688758.6811204656,688800.0379888188,143,050,172
946,3,0.04075072028927629,681930.8664770123,681972.2233453655,124,026,093
947,3,0.020698543652173607,686657.8460746137,686699.202942967,146,077,125
948,3,0.01129605367332387,688841.0976663389,688882.4545346921,007,133,021
949,3,0.008819253861104048,689412.7541358853,689454.1110042385,138,055,165
950,3,0.02747654406844946,685070.9577378083,685112.3146061616,083,091,062
951,3,0.023103570823339248,686096.0336893941,686137.3905577473,108,001,150
952,3,0.028652277076124832,684794.565927,684835.9227953532,062,162,084
953,3,0.020614527354862577,686677.4472629263,686718.8041312795,034,012,114
954,3,0.003412831406260808,690655.6343118025,690696.9911801557,018,196,153
955,3,0.009341267389464614,689292.3899782049,689333.7468465581,068,012,008
956,3,0.022330399035497495,686276.7966987698,686318.153567123,031,084,095
957,3,0.0410356377650124,681862.992076931,681904.3489452843,044,194,123
958,3,0.02215939457913574,686316.7572279193,686358.1140962725,056,066,143
959,3,0.00198657733226415,690982.3913242666,691023.7481926198,179,077,165
960,3,0.007854107156799905,689635.1276244598,689676.484492813,191,052,082
961,3,0.0021879974510248257,690936.2739909872,690977.6308593404,037,182,068
962,3,0.0180748445048301,687269.1686074417,687310.5254757949,148,178,101
963,3,0.01043403501169271,689040.217737068,689081.5746054212,050,004,189
964,3,0.02531934044131301,685577.206213827,685618.5630821802,062,185,034
965,3,0.003685271482503194,690593.164677529,690634.5215458822,040,016,058
966,3,0.018292708555089354,687218.4684552038,687259.825323557,044,197,121
967,3,0.0036956716748328677,690590.7796083549,690632.1364767081,183,198,081
968,3,0.020365043148815265,686735.6425724804,686776.9994408336,146,178,007
969,3,0.02477711607692268,685704.2781944452,685745.6350627984,110,195,166
970,3,0.008978057275126905,689376.1444786312,689417.5013469844,181,160,006
971,3,0.019016829246441214,687049.8740908701,687091.2309592234,101,016,196
972,3,0.022010614914828475,686351.5185561234,686392.8754244766,199,153,146
973,3,0.010875543809969246,688938.2540793365,688979.6109476897,104,186,172
974,3,0.02124272972114094,686530.8455233981,686572.2023917513,007,195,070
975,3,0.005980595857128512,690066.1749394981,690107.5318078513,193,144,032
976,3,0.00973762978027537,689200.9556760323,689242.3125443856,061,105,193
977,3,0.0059878426180046684,690064.5092097407,690105.8660780939,175,122,067
978,3,0.004182054938949298,690479.2098407478,690520.566709101,176,127,061
979,3,0.018682283490866758,687127.7806128594,687169.1374812126,078,079,191
980,3,0.01849410656142647,687171.5901831979,687212.9470515511,160,117,091
981,3,0.01973757699663281,686881.9414095734,686923.2982779266,191,176,034
982,3,0.006600758300040477,689923.5813492252,689964.9382175785,066,175,159
983,3,0.01999119387796211,686822.8198499044,686864.1767182576,133,073,170
984,3,0.033772433828074266,683587.0035629862,683628.3604313394,098,123,021
985,3,0.004794534747042278,690338.6376830506,690379.9945514038,042,116,167
986,3,0.011328611141480538,688833.5737250161,688874.9305933693,072,166,111
987,3,0.0075009886925545555,689716.4334205232,689757.7902888764,198,153,012
988,3,0.0022577665010508063,690920.2974351256,690961.6543034788,063,077,179
989,3,0.012856118681576878,688480.2921403613,688521.6490087145,129,012,103
990,3,0.005601702972348299,690153.2497869914,690194.6066553446,059,103,198
991,3,0.020103890603632046,686796.5437935552,686837.9006619084,064,077,073
992,3,0.0009065001075316825,691229.5281258174,691270.8849941706,094,007,106
993,3,0.0007120417887053199,691273.9945313884,691315.3513997416,159,103,140
994,3,0.024165087289787945,685847.6242072583,685888.9810756115,096,072,162
995,3,0.024401990223615888,685792.1487741324,685833.5056424856,016,123,043
996,3,0.018207702472125553,687238.2519529697,687279.6088213229,130,178,034
997,3,0.022113675316334014,686327.439776862,686368.7966452152,120,097,175
998,3,0.008111666032268872,689575.8062437305,689617.1631120837,171,133,018
999,3,0.025767115027595655,685472.2155302897,685513.5723986429,120,024,066
1000,3,0.010031533464542886,689133.1332840775,689174.4901524307,026,151,144
1001,3,0.008779368408461274,689421.948185062,689463.3050534152,021,076,063
1002,3,0.009869777301054428,689170.4632755427,689211.8201438959,018,189,060
1003,3,0.01958551821715171,686917.3810540116,686958.7379223648,124,064,134
1004,3,0.03856501826482572,682450.8852861938,682492.242154547,146,116,123
1005,3,0.011382924038735642,688821.0216124363,688862.3784807895,069,151,168
1006,3,0.020957426693293812,686597.437511733,686638.7943800862,067,091,040
1007,3,0.022147465762383356,686319.5445075624,686360.9013759156,072,095,160
1008,3,0.025890161729172023,685443.3560496469,685484.7129180001,162,191,089
1009,3,0.026086151339378416,685397.3809472285,685438.7378155817,053,141,150
1010,3,0.04091790242076698,681891.0419967392,681932.3988650924,093,002,075
1011,3,0.03786936472730462,682616.1461046836,682657.5029730368,199,093,050
1012,3,0.007189435372258024,689788.1447936293,689829.5016619825,127,070,138
1013,3,0.0033533440108729495,690669.2723089075,690710.6291772607,072,187,065
1014,3,0.012130856454994232,688648.0987266256,688689.4555949788,036,064,151
1015,3,0.047306063566741385,680364.0936204493,680405.4504888025,115,060,123
1016,3,0.008634113328015558,689455.4280017552,689496.7848701084,076,061,005
1017,3,0.005039240502593745,690282.450310627,690323.8071789802,106,169,116
1018,3,0.013465489071001646,688339.204534946,688380.5614032992,169,136,048
1019,3,0.017472274181628777,687409.3369777636,687450.6938461168,035,008,091
1020,3,0.002999881056587772,690750.2899475838,690791.646815937,175,108,149
1021,3,0.010901809178814226,688932.1868246933,688973.5436930466,199,097,138
1022,3,0.003085659490084325,690730.6312167495,690771.9880851028,106,080,011
1023,3,0.014128192869693912,688185.669681252,688227.0265496052,098,182,117
1024,3,0.004181017301935652,690479.447918697,690520.8047870502,144,036,121
1025,3,0.012745279874740612,688505.9453018967,688547.3021702499,132,098,015
1026,3,0.019634190449245525,686906.037837582,686947.3947059351,004,025,153
1027,3,0.016497756363470062,687635.8449927394,687677.2018610926,174,149,034
1028,3,0.004727323146293982,690354.0678531738,690395.424721527,060,175,077
1029,3,0.005867555194015162,690092.1567274301,690133.5135957833,196,116,148
1030,3,0.005570551411977154,690160.4073721413,690201.7642404945,108,002,067
1031,3,0.0033192943297594146,690677.0781248915,690718.4349932447,018,014,023
1032,3,0.012533390210145212,688554.9782319493,688596.3351003025,104,015,074
1033,3,0.007061468895176004,689817.592788531,689858.9496568842,065,170,117
1034,3,0.015487050561729832,687870.5272399235,687911.8841082767,132,109,054
1035,3,0.007885506084349792,689627.896596504,689669.2534648572,114,061,131
1036,3,0.00823683690660948,689546.9711212683,689588.3279896216,083,132,172
1037,3,0.01911535689535626,687026.9246417105,687068.2815100637,072,056,164
1038,3,0.0201291428460616,686790.6556362326,686832.0125045858,001,013,136
1039,3,0.009855838269847927,689173.6798314828,689215.036699836,134,091,006
1040,3,0.015432942973723773,687883.0840319206,687924.4409002739,036,082,051
1041,3,0.022404182774260706,686259.5526664916,686300.9095348448,102,136,096
