,num_topics,scenario_r2,scenario_aic,scenario_bic,4,5,6
658,3,0.019251559510940708,3415.57591806621,3441.3886695119713,014,101,077
659,3,0.005443055636375149,3481.1485010476918,3506.9612524934532,084,165,020
660,3,0.07023468849218317,3165.2059247494817,3191.018676195243,092,005,123
661,3,0.005065357519929203,3482.9292617195424,3508.742013165304,071,058,158
662,3,0.016861235161001464,3426.9926905842167,3452.805442029978,018,064,106
663,3,0.010314847948899808,3458.1182953087464,3483.931046754508,071,097,137
664,3,0.00746431051459906,3471.607236099224,3497.4199875449854,157,175,013
665,3,0.0048513077940984806,3483.9381573778483,3509.7509088236097,131,144,031
666,3,0.0017042307019128344,3498.7464995308583,3524.5592509766198,042,024,199
667,3,0.003300597550506046,3491.240754931683,3517.0535063774446,185,091,072
668,3,0.02951287558656679,3366.247157440257,3392.0599088860185,177,064,026
669,3,0.007854956287332904,3469.760965646614,3495.5737170923753,185,186,031
670,3,0.022939041335417243,3397.9089171674987,3423.72166861326,088,012,096
671,3,0.013562596500068413,3442.702293526432,3468.5150449721937,004,058,079
672,3,0.019471539165912155,3414.5238436901236,3440.336595135885,008,191,050
673,3,0.02464874865136213,3389.6949454249734,3415.507696870735,035,081,001
674,3,0.004958950370062998,3483.430825166095,3509.2435766118565,185,175,096
675,3,0.007557898906302429,3471.1649847455847,3496.977736191346,031,188,033
676,3,0.04560517498738503,3287.8271352615357,3313.639886707297,073,123,192
677,3,0.017552406802815668,3423.6943413456193,3449.5070927913807,143,011,189
678,3,0.01621897559780683,3430.0555480275307,3455.868299473292,159,012,010
679,3,0.012451128141391488,3447.983776197456,3473.7965276432174,015,019,184
680,3,0.0033032918054111127,3491.2280770143952,3517.0408284601567,032,104,078
681,3,0.020224446195561074,3410.92120438896,3436.7339558347217,120,098,143
682,3,0.000913711863174016,3502.4588924939053,3528.271643939667,097,084,028
683,3,0.03659179593761319,3331.9120160909188,3357.7247675366802,087,053,155
684,3,0.00526763751683379,3481.9756416550917,3507.788393100853,191,077,104
685,3,0.010503739787521282,3457.223073960833,3483.0358254065945,165,194,068
686,3,0.0013046432818426545,3500.623388216767,3526.4361396625286,089,035,115
687,3,0.026591326491707923,3380.3446986627405,3406.157450108502,166,147,106
688,3,0.006611909814457029,3475.6333317329972,3501.4460831787587,152,009,071
689,3,0.0074511830928782885,3471.6692663127214,3497.482017758483,072,059,107
690,3,0.009764766280423443,3460.7243426125406,3486.537094058302,094,079,042
691,3,0.012344062153598068,3448.4922191505866,3474.304970596348,103,033,158
692,3,0.0034359226715227065,3490.6039351384297,3516.416686584191,167,074,095
693,3,0.02023046396318373,3410.8923983866935,3436.705149832455,190,044,137
694,3,0.015346254310815821,3434.2142462646934,3460.026997710455,168,085,044
695,3,0.013049504579984883,3445.1411461825555,3470.953897628317,003,142,193
696,3,0.002103816053704244,3496.868869153792,3522.6816205995533,146,150,198
697,3,0.05019914254918589,3265.1973710362,3291.0101224819614,040,127,026
698,3,0.0023175866421255575,3495.8640637656354,3521.676815211397,129,031,188
699,3,0.029463822721486843,3366.4842055345,3392.2969569802613,174,069,142
700,3,0.053624072160702196,3248.2549240334884,3274.06767547925,127,088,025
701,3,0.03703520976347785,3329.7529213712696,3355.565672817031,020,155,115
702,3,0.010915929092336518,3455.268978049595,3481.0817294953563,167,113,115
703,3,0.01118570929256446,3453.98957040007,3479.8023218458316,077,170,159
704,3,0.012574949731343099,3447.3956942474833,3473.208445693245,024,057,085
705,3,0.0014039712809913452,3500.1569081430152,3525.9696595887767,151,132,138
706,3,0.0027271514773603567,3493.9383472937498,3519.7510987395112,081,053,128
707,3,0.01113995396353018,3454.20658539513,3480.0193368408914,183,197,098
708,3,0.011403455543463559,3452.9566743496543,3478.769425795416,192,098,134
709,3,0.050546768525907115,3263.4805224496577,3289.293273895419,192,189,123
710,3,0.015602183900198852,3432.9950706938143,3458.807822139576,071,099,026
711,3,0.01650190759208392,3428.70652637527,3454.5192778210317,120,081,026
712,3,0.0322878840652685,3352.8173733528674,3378.630124798629,054,089,076
713,3,0.005168605036767748,3482.4425403208497,3508.255291766611,071,012,002
714,3,0.008608918132309795,3466.1955340140466,3492.008285459808,196,098,171
715,3,0.03035716867147098,3362.1652300348887,3387.97798148065,016,063,130
716,3,0.0019030534659704168,3497.8123358674475,3523.625087313209,097,167,196
717,3,0.004619519219570822,3485.03041810349,3510.8431695492513,110,131,045
718,3,0.01807506368531775,3421.1986224328866,3447.011373878648,146,177,087
719,3,0.021774290966325216,3403.496517152127,3429.3092685978886,034,062,014
720,3,0.013735620531360238,3441.8795815323065,3467.692332978068,023,152,192
721,3,0.019480216160573716,3414.482340269622,3440.2950917153835,007,032,029
722,3,0.011382909405554309,3453.0541462516176,3478.866897697379,103,190,165
723,3,0.01596643972939993,3431.259313096205,3457.0720645419665,156,131,078
724,3,0.003372055999874335,3490.9044929240627,3516.717244369824,165,150,160
725,3,0.013386214711856081,3443.540822798883,3469.3535742446443,168,098,103
726,3,0.037821725560073016,3325.920728991445,3351.7334804372063,127,197,081
727,3,0.022990577431572512,3397.6615317167525,3423.474283162514,050,099,023
728,3,0.020124250644098396,3411.400796994045,3437.2135484398063,119,194,195
729,3,0.026782697606472783,3379.422558978744,3405.2353104245053,063,148,114
730,3,0.005523946626058374,3480.7670305117535,3506.579781957515,068,160,157
731,3,0.002416895367745364,3495.397200664618,3521.2099521103796,103,072,178
732,3,0.004593782740645258,3485.151680804598,3510.9644322503596,153,121,006
733,3,0.025412318394493205,3386.021863957849,3411.8346154036103,172,194,177
734,3,0.004105349748721676,3487.452438882332,3513.2651903280935,032,138,122
735,3,0.005626694967828971,3480.2824390354854,3506.095190481247,144,111,084
736,3,0.017653088971136932,3423.213681033485,3449.0264324792465,013,113,071
737,3,0.024455713831460835,3390.6230661683785,3416.43581761414,009,029,124
738,3,0.01986887421752126,3412.6229513268863,3438.435702772648,086,006,060
739,3,0.027662529556927273,3375.180671588534,3400.9934230342956,065,124,046
740,3,0.016506287848926937,3428.685638230696,3454.4983896764575,044,068,017
741,3,0.0038646806220827834,3488.5856931271355,3514.398444572897,193,103,036
742,3,0.0015122730905005044,3499.648230942408,3525.4609823881697,099,081,142
743,3,0.020820410981877036,3408.0675658620166,3433.880317307778,149,105,197
744,3,0.024854108032687505,3388.7073659196394,3414.520117365401,168,044,098
745,3,0.043359122377575776,3298.851514948261,3324.6642663940224,170,127,000
746,3,0.0359122486178024,3335.2189771799494,3361.031728625711,127,006,151
747,3,0.006925087643100403,3474.154518358042,3499.9672698038034,117,194,103
748,3,0.003735750320630671,3489.1926829338427,3515.005434379604,069,025,048
749,3,0.002951010459696035,3492.8854594282875,3518.698210874049,012,058,182
750,3,0.014827762157937796,3436.6832240053554,3462.495975451117,118,056,184
751,3,0.02145788766262713,3405.0132341494827,3430.825985595244,136,143,188
752,3,0.004373606653083617,3486.188957491451,3512.0017089372127,184,140,012
753,3,0.010713115747603696,3456.230571817081,3482.0433232628425,161,002,044
754,3,0.002356083284913324,3495.6830916088747,3521.495843054636,138,014,134
755,3,0.001340929940756741,3500.4529783705784,3526.26572981634,071,125,014
756,3,0.014072983699694008,3440.2750382021713,3466.087789647933,035,156,178
757,3,0.010997179611667685,3454.8836917029184,3480.69644314868,130,009,172
758,3,0.01596913210898898,3431.2464809347275,3457.059232380489,031,121,010
759,3,0.028561092965789014,3370.844511589279,3396.6572630350406,053,046,156
760,3,0.021507814711845263,3404.773935470692,3430.5866869164533,034,107,062
761,3,0.03155362384941973,3356.3746033952393,3382.187354841001,068,088,106
762,3,0.012523862646012685,3447.638337709099,3473.4510891548603,070,167,137
763,3,0.008711562625669633,3465.709925856385,3491.5226773021463,060,182,067
764,3,0.04007525122100164,3314.923357815429,3340.7361092611904,151,163,127
765,3,0.004987768951878246,3483.2949904625384,3509.1077419083,053,097,121
766,3,0.019349665258911797,3415.106746815387,3440.9194982611484,076,142,177
767,3,0.03840942946971948,3323.0551753370146,3348.867926782776,127,185,097
768,3,0.00481293900761981,3484.118980747293,3509.9317321930544,009,035,078
769,3,0.01370725868918099,3442.0144491500105,3467.827200595772,044,087,006
770,3,0.022603973262045773,3399.517005031539,3425.3297564773006,027,010,189
771,3,0.0040058517392485005,3487.9209847822494,3513.733736228011,083,017,096
772,3,0.017937150663056567,3421.8572946305376,3447.670046076299,098,037,043
773,3,0.004860463592329833,3483.8950071515774,3509.707758597339,028,047,184
774,3,0.03048351929662163,3361.5540533985804,3387.366804844342,066,110,054
775,3,0.01601011148174225,3431.0511646428477,3456.863916088609,095,144,137
776,3,0.001431245493554223,3500.0288104937863,3525.841561939548,079,049,105
777,3,0.019337632615807898,3415.1642930660128,3440.9770445117742,017,026,053
778,3,0.011275327796795742,3453.564485693254,3479.3772371390155,113,084,002
779,3,0.046793830391364644,3281.9823128045373,3307.7950642502988,191,152,123
780,3,0.03998195570702878,3315.3791588553922,3341.1919103011537,041,127,185
781,3,0.01951030831249978,3414.3384019620244,3440.151153407786,173,042,186
782,3,0.006412817736034526,3476.5731943109276,3502.385945756689,133,141,171
783,3,0.0034526279140226768,3490.525316767793,3516.3380682135544,160,047,114
784,3,0.0051517097690492175,3482.522190132013,3508.3349415777743,012,002,176
785,3,0.0020923881126624355,3496.9225788857784,3522.73533033154,150,036,187
786,3,0.007578638904770618,3471.0669723687424,3496.879723814504,083,121,148
787,3,0.02078311229052554,3408.2462128975276,3434.058964343289,116,084,029
788,3,0.005124903846634443,3482.648559231351,3508.4613106771126,028,140,064
789,3,0.02313508809270015,3396.9677767602916,3422.780528206053,015,181,150
790,3,0.014754313440582978,3437.032870118788,3462.8456215645497,108,106,057
791,3,0.003210003575514042,3491.6670283226977,3517.479779768459,107,049,144
792,3,0.003900307565913752,3488.4179515046926,3514.230702950454,162,198,103
793,3,0.03141563183072782,3357.042824661896,3382.8555761076573,046,017,025
794,3,0.022141332102157407,3401.7364469142994,3427.549198360061,113,093,172
795,3,0.0024910507367645884,3495.048556420177,3520.8613078659387,104,032,165
796,3,0.01662032618355158,3428.141790524174,3453.9545419699357,066,045,004
797,3,0.008553301615992659,3466.4586331583087,3492.27138460407,150,013,041
798,3,0.008483863765437638,3466.7870947043866,3492.599846150148,176,059,140
799,3,0.0023863861446122847,3495.5406333950123,3521.3533848407737,095,091,131
800,3,0.01476397405336205,3436.9868831160693,3462.7996345618308,028,042,026
801,3,0.01030834427219729,3458.149115356364,3483.9618668021253,196,081,094
802,3,0.03242081098802707,3352.173101074968,3377.9858525207296,054,168,048
803,3,0.0009149104853780621,3502.4532658112275,3528.266017256989,089,199,102
804,3,0.007396903983227343,3471.925739404447,3497.7384908502086,122,124,052
805,3,0.011413322219743893,3452.909865625774,3478.7226170715353,113,124,048
806,3,0.018768433492592718,3417.885687853637,3443.6984392993986,094,034,000
807,3,0.031431448297245757,3356.9662388361594,3382.778990281921,018,005,012
808,3,0.005231297786837508,3482.146974394469,3507.9597258402305,020,024,070
809,3,0.025615238740455126,3385.0452504305686,3410.85800187633,153,177,194
810,3,0.005858180990859885,3479.190499185701,3505.0032506314624,183,069,012
811,3,0.011428399983482995,3452.838333960628,3478.6510854063895,065,013,069
812,3,0.02778913319128451,3374.5699682857667,3400.382719731528,199,035,054
813,3,0.007967398605152609,3469.2294059120923,3495.0421573578537,018,157,168
814,3,0.0003528259868111894,3505.0911142273235,3530.903865673085,027,104,157
815,3,0.01012558516125639,3459.0151033579696,3484.827854803731,015,061,096
816,3,0.02495210959411398,3388.2360001224242,3414.0487515681857,046,150,087
817,3,0.025623926011614673,3385.0034358569137,3410.816187302675,110,044,050
818,3,0.009753904956249837,3460.775784259209,3486.5885357049706,078,043,199
819,3,0.007616174826964084,3470.8895811806015,3496.702332626363,009,020,011
820,3,0.013095169135533546,3444.92414267403,3470.7368941197915,044,002,065
821,3,0.015474963317074542,3433.6011528821946,3459.413904327956,023,049,195
822,3,0.009423411917341862,3462.340803056768,3488.1535545025295,013,107,185
823,3,0.004774757728445045,3484.2989135170574,3510.111664962819,091,028,085
824,3,0.017334104881600587,3424.736353443952,3450.5491048897134,060,016,038
825,3,0.0461350576402606,3285.222511144475,3311.0352625902365,038,153,123
826,3,0.009697860688393511,3461.041213408329,3486.8539648540905,023,061,096
827,3,0.017803086690008185,3422.4974951239037,3448.310246569665,194,055,044
828,3,0.00440493498502792,3486.041379856413,3511.8541313021747,019,198,066
829,3,0.03300833354213817,3349.324427059535,3375.1371785052966,076,050,136
830,3,0.02306666032367244,3397.2962919860693,3423.1090434318307,163,109,177
831,3,0.02048087813023114,3409.6935526269244,3435.506304072686,111,062,168
832,3,0.002244391589110162,3496.2081333834867,3522.020884829248,138,067,091
833,3,0.001049004600412573,3501.823746249289,3527.6364976950504,066,014,058
834,3,0.0006298085935434461,3503.7914272347443,3529.604178680506,072,115,141
835,3,0.033416686547480645,3347.3434584977495,3373.156209943511,001,104,136
836,3,0.020611421259561946,3409.068462146881,3434.8812135926423,034,060,043
837,3,0.0028108192365230433,3493.5448559312263,3519.3576073769877,191,159,012
838,3,0.011798008517583392,3451.0845023103175,3476.897253756079,068,090,056
839,3,0.017544461127090516,3423.732272191717,3449.5450236374786,033,002,098
840,3,0.0043986516613527815,3486.0709789334705,3511.883730379232,006,020,146
841,3,0.03420120535889082,3343.535315778712,3369.3480672244737,093,088,064
842,3,0.027816075034093113,3374.439997517162,3400.2527489629233,101,050,042
843,3,0.0016804510219801116,3498.858215290893,3524.6709667366545,038,049,066
844,3,0.012414934139556744,3448.1556631418134,3473.968414587575,006,143,051
845,3,0.00583149125050586,3479.3164099960213,3505.129161441783,111,084,020
846,3,0.0047395241787885345,3484.4649487178176,3510.277700163579,138,175,061
847,3,0.01970551747906857,3413.4045602814604,3439.217311727222,020,057,075
848,3,0.02455982999088091,3390.1224934584334,3415.935244904195,130,028,010
849,3,0.019935104932435443,3412.3060217445745,3438.118773190336,173,156,040
850,3,0.0071949285131954754,3472.879966321836,3498.6927177675975,186,017,031
851,3,0.011908334240341434,3450.5608679421366,3476.373619387898,111,157,094
852,3,0.010754647381831961,3456.0336749852486,3481.84642643101,184,060,009
853,3,0.019145750605720768,3416.0818755350883,3441.89462698085,186,068,075
854,3,0.00010300905144311479,3506.2630227587797,3532.075774204541,006,159,171
855,3,0.04003377050109158,3315.126019923442,3340.9387713692036,159,054,004
856,3,0.061824024569691716,3207.440957133482,3233.2537085792433,156,174,054
857,3,0.012537748135114213,3447.572388366836,3473.3851398125976,111,143,038
858,3,0.004299757791697667,3486.536817208562,3512.3495686543233,037,095,040
859,3,0.0097789259642731,3460.6572783536685,3486.47002979943,041,056,091
860,3,0.0009576235430419633,3502.2527538380054,3528.065505283767,142,138,097
861,3,0.001049819658630602,3501.819919610527,3527.6326710562885,116,084,102
862,3,0.01759832686113416,3423.475123436905,3449.2878748826665,013,143,047
863,3,0.006439272970132914,3476.4483167944163,3502.261068240178,153,020,196
864,3,0.014452107201258113,3438.4712219465873,3464.283973392349,076,113,160
865,3,0.0425360542537192,3302.884930142327,3328.6976815880885,127,130,044
866,3,0.013291418251881626,3443.9914287465454,3469.804180192307,090,173,167
867,3,0.009771015849335374,3460.6947430086384,3486.5074944544,134,058,173
868,3,0.009429872600476785,3462.31021410173,3488.1229655474913,065,110,158
869,3,0.013475852742522165,3443.1146971264934,3468.927448572255,152,118,113
870,3,0.0084540275101469,3466.9282219405995,3492.740973386361,032,106,058
871,3,0.015376635408201111,3434.069535958555,3459.8822874043167,049,177,042
872,3,0.018042007788857783,3421.3565057284322,3447.1692571741937,022,113,015
873,3,0.007693228537836161,3470.525411667444,3496.3381631132056,018,032,128
874,3,0.020086996717836203,3411.579102858852,3437.3918543046134,088,125,188
875,3,0.006340406035144075,3476.9149846526107,3502.727736098372,090,045,020
876,3,0.008317465782310962,3467.574112721615,3493.3868641673766,024,066,060
877,3,0.006482613180376684,3476.243729380705,3502.0564808264667,183,021,069
878,3,0.01661081124411956,3428.1871695890823,3453.9999210348437,087,015,033
879,3,0.024114066824488578,3392.2652714219275,3418.078022867689,063,114,122
880,3,0.021165674643648824,3406.4135565839388,3432.2263080297002,186,004,188
881,3,0.012765372108595519,3446.491152607261,3472.3039040530225,124,043,116
882,3,0.0015961510292464842,3499.254231050074,3525.0669824958354,162,079,110
883,3,0.0028093571118485983,3493.5517326200516,3519.364484065813,045,073,187
884,3,0.019843540837455542,3412.744171859451,3438.5569233052124,138,177,087
885,3,0.02076864230479325,3408.3155169838064,3434.128268429568,108,156,186
886,3,0.015253417922495682,3434.6564140204355,3460.469165466197,187,026,067
887,3,0.03141861964770798,3357.0283572765948,3382.8411087223562,155,051,083
888,3,0.02621907286630154,3382.1379185154437,3407.950669961205,041,032,080
889,3,0.010797683291946969,3455.8296378286414,3481.642389274403,110,039,142
890,3,0.009565629951567511,3461.667406901208,3487.4801583469693,044,072,185
891,3,0.04830431335825591,3274.5444843660516,3300.357235811813,120,109,123
892,3,0.014486495147991163,3438.307574613851,3464.1203260596126,025,183,082
893,3,0.015476607596575653,3433.593319991196,3459.4060714369575,101,081,084
894,3,0.004885310342370386,3483.777905269646,3509.5906567154075,048,018,045
895,3,0.008458935557557168,3466.905006880519,3492.7177583262805,111,082,027
896,3,0.01285168120491953,3446.0811109153037,3471.893862361065,043,042,158
897,3,0.0007382103568335241,3503.2826749730466,3529.095426418808,140,117,006
898,3,0.0037542596375647053,3489.105547916346,3514.9182993621075,118,089,103
899,3,0.009832991366489074,3460.401200528644,3486.2139519744055,034,176,151
900,3,0.008490778588019277,3466.754386582141,3492.5671380279023,172,130,107
901,3,0.028242630233437982,3372.3817626080545,3398.194514053816,117,001,094
902,3,0.0005557024871276628,3504.1391910129005,3529.951942458662,022,166,146
903,3,0.00931378842856212,3462.859799489741,3488.6725509355024,131,113,067
904,3,3.33117089488244e-05,3506.589925577031,3532.4026770227924,187,072,131
905,3,0.0029857639604706776,3492.721980240105,3518.5347316858665,090,078,117
906,3,0.011174092535109259,3454.0446689893033,3479.857420435065,109,021,169
907,3,0.018226264277352966,3420.476382520881,3446.2891339666426,133,008,050
908,3,0.02189517341806002,3402.916923173463,3428.7296746192246,159,147,083
909,3,0.01954453473792095,3414.174683017951,3439.9874344637124,010,022,168
910,3,0.005894431731045424,3479.019478242755,3504.8322296885167,020,131,089
911,3,0.005480549242723454,3480.9716903286826,3506.784441774444,067,146,020
912,3,0.023792949595480395,3393.8082715047112,3419.6210229504727,137,027,046
913,3,0.01829537932237668,3420.1462036215435,3445.958955067305,070,106,177
914,3,0.01306102470461512,3445.086402099543,3470.8991535453047,133,021,098
915,3,0.021759016009618826,3403.569750749417,3429.3825021951784,173,133,002
916,3,0.005538926827112545,3480.6963825842668,3506.5091340300282,184,049,182
917,3,0.006297662825330508,3477.116725111573,3502.9294765573345,021,020,053
918,3,0.006651032898873255,3475.4486195535337,3501.261370999295,074,102,013
919,3,0.0057899764218134475,3479.5122525314637,3505.325003977225,168,142,118
920,3,0.01089814306611192,3455.3533143718996,3481.166065817661,016,171,067
921,3,0.014196294953828348,3439.6884167366916,3465.501168182453,067,070,156
922,3,0.0071752549208018435,3472.9729032303767,3498.785654676138,084,060,115
923,3,0.046681757338815855,3282.533706338945,3308.3464577847067,064,127,031
924,3,0.0045276975807434505,3485.4630402341045,3511.275791679866,069,037,146
925,3,0.03984858979584316,3316.030649402752,3341.8434008485133,016,036,029
926,3,0.002341668414311049,3495.750856523371,3521.5636079691326,172,118,007
927,3,0.012036489544656193,3449.9525363678877,3475.765287813649,107,068,082
928,3,0.008604966363046751,3466.2142287161114,3492.026980161873,195,197,066
929,3,0.005373529083610662,3481.4763537033014,3507.289105149063,160,099,069
930,3,0.025619369747731935,3385.0253666372573,3410.838118083019,086,162,082
931,3,0.015431559388333072,3433.8079124171563,3459.620663862918,104,003,020
932,3,0.013674263586594515,3442.1713441937227,3467.984095639484,002,190,049
933,3,0.0007073861113398028,3503.4273452518464,3529.240096697608,176,073,187
934,3,-0.00027554372534566163,3508.038282156216,3533.8510336019776,115,028,187
935,3,0.022434109400493285,3400.3320198976817,3426.144771343443,007,062,169
936,3,0.03268686578163982,3350.883316651385,3376.6960680971465,187,063,184
937,3,0.037868378839787775,3325.6933187573577,3351.506070203119,127,132,084
938,3,0.012643649977067128,3447.0693754432596,3472.882126889021,142,098,144
939,3,0.011608710905835706,3451.982821464324,3477.7955729100854,072,167,034
940,3,0.004761644829118228,3484.360707661821,3510.1734591075824,187,068,021
941,3,0.014385513493032742,3438.7881156687636,3464.600867114525,045,181,104
942,3,0.004499620761793888,3485.5953175697978,3511.4080690155592,064,090,165
943,3,0.03260565983737429,3351.277025657908,3377.0897771036693,194,174,188
944,3,0.017121551712474425,3425.7507028484124,3451.563454294174,094,068,056
945,3,0.026736262001802347,3379.6463299597344,3405.459081405496,143,050,172
946,3,0.024222566128589307,3391.7438067622443,3417.5565582080058,124,026,093
947,3,0.0012211102093139248,3501.015653710123,3526.8284051558844,146,077,125
948,3,0.010405171681645342,3457.6902423692172,3483.5029938149787,007,133,021
949,3,0.014672120587631232,3437.4241110115145,3463.236862457276,138,055,165
950,3,0.01950881843264063,3414.34552853489,3440.1582799806515,083,091,062
951,3,0.025688204943579707,3384.6940295165623,3410.506780962324,108,001,150
952,3,0.015402382027519868,3433.9468969600075,3459.759648405769,062,162,084
953,3,0.010899466420258186,3455.3470394518245,3481.159790897586,034,012,114
954,3,0.004253604019382129,3486.7542081122883,3512.56695955805,018,196,153
955,3,0.004481306366142523,3485.681599531412,3511.4943509771733,068,012,008
956,3,0.0024043442607232235,3495.4562075998383,3521.2689590456,031,084,095
957,3,0.05045736829881953,3263.9221106315817,3289.734862077343,044,194,123
958,3,0.0167843324012642,3427.359535886775,3453.1722873325366,056,066,143
959,3,0.001599938777966714,3499.2364380746003,3525.049189520362,179,077,165
960,3,0.009267118133588381,3463.080735771411,3488.8934872171726,191,052,082
961,3,0.005293498676358532,3481.8537089429265,3507.666460388688,037,182,068
962,3,0.022522615428219317,3399.90738145045,3425.7201328962115,148,178,101
963,3,0.028237803788391025,3372.4050564587233,3398.2178079044847,050,004,189
964,3,0.025170724314223847,3387.184341013386,3412.9970924591476,062,185,034
965,3,0.009162293107157438,3463.5769374986758,3489.3896889444372,040,016,058
966,3,0.013352063760376454,3443.703161084477,3469.5159125302384,044,197,121
967,3,0.0049457903991013685,3483.4928526127987,3509.30560405856,183,198,081
968,3,0.002299180997954786,3495.950585963241,3521.7633374090024,146,178,007
969,3,0.012961514452560552,3445.5592576328945,3471.372009078656,110,195,166
970,3,0.0163381739423214,3429.4872568201645,3455.300008265926,181,160,006
971,3,0.024901270751851334,3388.480529603299,3414.2932810490606,101,016,196
972,3,0.001717858188669763,3498.6824770726944,3524.495228518456,199,153,146
973,3,0.006178996513037882,3477.6767638229976,3503.489515268759,104,186,172
974,3,0.009827383773889364,3460.4277612346577,3486.240512680419,007,195,070
975,3,0.004551016797931351,3485.35317438516,3511.1659258309214,193,144,032
976,3,0.002159667410589705,3496.606366702501,3522.4191181482624,061,105,193
977,3,0.004445245777517259,3485.8514819240972,3511.6642333698587,175,122,067
978,3,0.036302661354132626,3333.319350745558,3359.1321021913195,176,127,061
979,3,0.0036106713156500714,3489.7814661930097,3515.594217638771,078,079,191
980,3,0.004350367466936067,3486.298426778103,3512.1111782238645,160,117,091
981,3,0.013475569479078464,3443.116043779144,3468.9287952249056,191,176,034
982,3,0.0024389561302081697,3495.2934838719902,3521.1062353177517,066,175,159
983,3,0.01155773339914834,3452.22470779383,3478.0374592395915,133,073,170
984,3,0.05130502417719174,3259.7334818550207,3285.546233300782,098,123,021
985,3,0.0020476824919581915,3497.1326831702027,3522.945434615964,042,116,167
986,3,0.0021058736046225546,3496.8591988855715,3522.671950331333,072,166,111
987,3,0.005474649960971911,3480.9995103470173,3506.812261792779,198,153,012
988,3,0.02386103842849774,3393.4811403250715,3419.293891770833,063,077,179
989,3,0.00508608292284074,3482.8315636920306,3508.644315137792,129,012,103
990,3,0.010094996437974846,3459.160029717812,3484.9727811635735,059,103,198
991,3,0.0068312473188592016,3474.5976776025655,3500.410429048327,064,077,073
992,3,0.016390661207796198,3429.236996175334,3455.0497476210953,094,007,106
993,3,0.001833828066676979,3498.1376107471096,3523.950362192871,159,103,140
994,3,0.0003894280866821864,3504.919386646159,3530.7321380919207,096,072,162
995,3,0.04890017591364959,3271.6071267147527,3297.419878160514,016,123,043
996,3,0.0158774774430811,3431.683296871439,3457.4960483172003,130,178,034
997,3,0.003786820692934567,3488.95225858306,3514.7650100288215,120,097,175
998,3,0.009690885907652103,3461.0742453540206,3486.886996799782,171,133,018
999,3,0.001760924863495883,3498.480142428565,3524.2928938743266,120,024,066
1000,3,0.017105485310086932,3425.8273662562606,3451.640117702022,026,151,144
1001,3,0.029930069571238005,3364.230582031283,3390.0433334770446,021,076,063
1002,3,0.019043427829740778,3416.5711111071505,3442.383862552912,018,189,060
1003,3,0.009178513338118255,3463.5001605397974,3489.312911985559,124,064,134
1004,3,0.04569705787116074,3287.3755910383916,3313.188342484153,146,116,123
1005,3,0.007980799672328232,3469.1660496983095,3494.978801144071,069,151,168
1006,3,0.0021946320349108817,3496.4420248175284,3522.25477626329,067,091,040
1007,3,0.003862798263966516,3488.594555629099,3514.4073070748605,072,095,160
1008,3,0.0024995544615796783,3495.0085741830135,3520.821325628775,162,191,089
1009,3,0.00037777999547661256,3504.974037158072,3530.7867886038334,053,141,150
1010,3,0.016928267042879308,3426.6729084179824,3452.485659863744,093,002,075
1011,3,0.01916620344152431,3415.984078334237,3441.7968297799985,199,093,050
1012,3,0.0355286971108012,3337.084470059275,3362.8972215050367,127,070,138
1013,3,0.0023736080667398074,3495.6007055517966,3521.413456997558,072,187,065
1014,3,0.004534966391119943,3485.428794333897,3511.2415457796583,036,064,151
1015,3,0.044979402955931835,3290.9012394074325,3316.713990853194,115,060,123
1016,3,0.028884636102036843,3369.282220799527,3395.0949722452883,076,061,005
1017,3,0.015055261068574466,3435.600070153874,3461.4128215996357,106,169,116
1018,3,0.023168382168187396,3396.807926740932,3422.6206781866936,169,136,048
1019,3,0.002341556369405251,3495.7513832473633,3521.5641346931247,035,008,091
1020,3,0.02098874682057794,3407.261214337501,3433.0739657832623,175,108,149
1021,3,0.0011806142772362582,3501.2058079806793,3527.018559426441,199,097,138
1022,3,0.026302465516194973,3381.7362591020556,3407.549010547817,106,080,011
1023,3,0.012318916373118105,3448.611625316904,3474.4243767626654,098,182,117
1024,3,0.0066233405633633335,3475.579364384943,3501.3921158307044,144,036,121
1025,3,0.01433860809353471,3439.0113074869096,3464.824058932671,132,098,015
1026,3,0.01630339462468422,3429.6530781541187,3455.46582959988,004,025,153
1027,3,0.03787242421938464,3325.6735991371115,3351.486350582873,174,149,034
1028,3,0.009205960490060727,3463.370239128788,3489.1829905745494,060,175,077
1029,3,0.005609104997190473,3480.365402075844,3506.1781535216055,196,116,148
1030,3,0.00418461328186015,3487.0791456180377,3512.891897063799,108,002,067
1031,3,0.009763604776240498,3460.7298437815934,3486.542595227355,018,014,023
1032,3,0.007993360426668872,3469.106665453737,3494.9194168994986,104,015,074
1033,3,0.014229024029023374,3439.53270428597,3465.3454557317314,065,170,117
1034,3,0.027710376786770352,3374.9498782310384,3400.7626296768,132,109,054
1035,3,0.001868142717390997,3497.976376593182,3523.7891280389435,114,061,131
1036,3,0.0013176108222144878,3500.5624906079192,3526.3752420536807,083,132,172
1037,3,0.009410057117152038,3462.404032484392,3488.2167839301533,072,056,164
1038,3,0.037100361459747266,3329.435597419433,3355.2483488651947,001,013,136
1039,3,0.001895684375048834,3497.8469626729475,3523.659714118709,134,091,006
1040,3,0.009784708578137513,3460.6298899866415,3486.442641432403,036,082,051
1041,3,0.013635142330692518,3442.357362914301,3468.1701143600626,102,136,096
